open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
0.0,0.0,0.0,88.8,39248.0,,,88.8,,,1.0,0.0,RWS.L,XLON,2025-09-22T00:00:00+0000
88.0,90.6,87.0,88.3,1360081.0,,,88.3,,,1.0,0.0,RWS.L,XLON,2025-09-19T00:00:00+0000
0.0,0.0,0.0,89.0,1165.0,,,89.0,,,1.0,0.0,RWS.L,XLON,2025-09-18T00:00:00+0000
0.0,0.0,0.0,87.5,9975.0,,,87.5,,,1.0,0.0,RWS.L,XLON,2025-09-17T00:00:00+0000
0.0,0.0,0.0,87.4,506214.0,,,87.4,,,1.0,0.0,RWS.L,XLON,2025-09-16T00:00:00+0000
0.0,0.0,0.0,88.9,58.0,,,88.9,,,1.0,0.0,RWS.L,XLON,2025-09-15T00:00:00+0000
92.8,92.8,86.9,89.0,641839.0,,,89.0,,,1.0,0.0,RWS.L,XLON,2025-09-12T00:00:00+0000
0.0,0.0,0.0,88.4,6000.0,,,88.4,,,1.0,0.0,RWS.L,XLON,2025-09-11T00:00:00+0000
0.0,0.0,0.0,89.2,3000.0,,,89.2,,,1.0,0.0,RWS.L,XLON,2025-09-10T00:00:00+0000
0.0,0.0,0.0,91.2,48838.0,,,91.2,,,1.0,0.0,RWS.L,XLON,2025-09-09T00:00:00+0000
0.0,0.0,0.0,91.3,104804.0,,,91.3,,,1.0,0.0,RWS.L,XLON,2025-09-08T00:00:00+0000
90.0,97.183,90.0,94.0,1780901.0,,,94.0,,,1.0,0.0,RWS.L,XLON,2025-09-05T00:00:00+0000
0.0,0.0,0.0,91.5,3966.0,,,91.5,,,1.0,0.0,RWS.L,XLON,2025-09-04T00:00:00+0000
0.0,0.0,0.0,91.4,1195.0,,,91.4,,,1.0,0.0,RWS.L,XLON,2025-09-03T00:00:00+0000
0.0,0.0,0.0,88.6,6995.0,,,88.6,,,1.0,0.0,RWS.L,XLON,2025-09-02T00:00:00+0000
0.0,0.0,0.0,89.4,123542.0,,,89.4,,,1.0,0.0,RWS.L,XLON,2025-09-01T00:00:00+0000
87.1,89.8,86.4,88.2,1498156.0,,,88.2,,,1.0,0.0,RWS.L,XLON,2025-08-29T00:00:00+0000
0.0,0.0,0.0,88.2,91744.0,,,88.2,,,1.0,0.0,RWS.L,XLON,2025-08-27T00:00:00+0000
0.0,0.0,0.0,89.2,150000.0,,,89.2,,,1.0,0.0,RWS.L,XLON,2025-08-26T00:00:00+0000
82.6,87.6,82.6,87.1,1375341.0,,,87.1,,,1.0,0.0,RWS.L,XLON,2025-08-22T00:00:00+0000
83.8,84.9,82.3,83.9,905145.0,,,83.9,,,1.0,0.0,RWS.L,XLON,2025-08-21T00:00:00+0000
0.0,0.0,0.0,84.9,162059.0,,,84.9,,,1.0,0.0,RWS.L,XLON,2025-08-20T00:00:00+0000
0.0,0.0,0.0,85.3,1796.0,,,85.3,,,1.0,0.0,RWS.L,XLON,2025-08-19T00:00:00+0000
82.0,85.6,82.0,85.1,1309318.0,,,85.1,,,1.0,0.0,RWS.L,XLON,2025-08-15T00:00:00+0000
0.0,0.0,0.0,84.7,20000.0,,,84.7,,,1.0,0.0,RWS.L,XLON,2025-08-13T00:00:00+0000
0.0,0.0,0.0,84.0,100000.0,,,84.0,,,1.0,0.0,RWS.L,XLON,2025-08-12T00:00:00+0000
0.0,0.0,0.0,81.0,100000.0,,,81.0,,,1.0,0.0,RWS.L,XLON,2025-08-11T00:00:00+0000
81.9,83.2,75.864,79.3,2687501.0,,,79.3,,,1.0,0.0,RWS.L,XLON,2025-08-08T00:00:00+0000
0.0,0.0,0.0,81.9,175716.0,,,81.9,,,1.0,0.0,RWS.L,XLON,2025-08-07T00:00:00+0000
