open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
0.0,0.0,0.0,221.5,1823.0,,,221.5,,,1.0,0.0,GBG.L,XLON,2025-09-22T00:00:00+0000
228.5,229.5,220.5,222.0,1643850.0,,,222.0,,,1.0,0.0,GBG.L,XLON,2025-09-19T00:00:00+0000
0.0,0.0,0.0,229.0,6966.0,,,229.0,,,1.0,0.0,GBG.L,XLON,2025-09-18T00:00:00+0000
0.0,0.0,0.0,225.0,3500.0,,,225.0,,,1.0,0.0,GBG.L,XLON,2025-09-17T00:00:00+0000
0.0,0.0,0.0,226.5,1130.0,,,226.5,,,1.0,0.0,GBG.L,XLON,2025-09-16T00:00:00+0000
232.0,234.5,226.5,228.5,1744455.0,,,228.5,,,1.0,0.0,GBG.L,XLON,2025-09-15T00:00:00+0000
227.0,234.223,223.0,231.0,4691365.0,,,231.0,,,1.0,0.0,GBG.L,XLON,2025-09-12T00:00:00+0000
0.0,0.0,0.0,226.5,10636.0,,,226.5,,,1.0,0.0,GBG.L,XLON,2025-09-11T00:00:00+0000
0.0,0.0,0.0,216.5,1300000.0,,,216.5,,,1.0,0.0,GBG.L,XLON,2025-09-10T00:00:00+0000
0.0,0.0,0.0,214.5,2492.0,,,214.5,,,1.0,0.0,GBG.L,XLON,2025-09-09T00:00:00+0000
0.0,0.0,0.0,214.5,25000.0,,,214.5,,,1.0,0.0,GBG.L,XLON,2025-09-08T00:00:00+0000
219.0,219.5,212.12,214.5,1268292.0,,,214.5,,,1.0,0.0,GBG.L,XLON,2025-09-05T00:00:00+0000
0.0,0.0,0.0,218.0,400000.0,,,218.0,,,1.0,0.0,GBG.L,XLON,2025-09-04T00:00:00+0000
0.0,0.0,0.0,218.0,5000.0,,,218.0,,,1.0,0.0,GBG.L,XLON,2025-09-03T00:00:00+0000
0.0,0.0,0.0,216.5,135983.0,,,216.5,,,1.0,0.0,GBG.L,XLON,2025-09-02T00:00:00+0000
0.0,0.0,0.0,225.5,53842.0,,,225.5,,,1.0,0.0,GBG.L,XLON,2025-09-01T00:00:00+0000
224.0,225.0,220.0,220.5,858396.0,,,220.5,,,1.0,0.0,GBG.L,XLON,2025-08-29T00:00:00+0000
0.0,0.0,0.0,214.0,75000.0,,,214.0,,,1.0,0.0,GBG.L,XLON,2025-08-27T00:00:00+0000
0.0,0.0,0.0,213.0,50000.0,,,213.0,,,1.0,0.0,GBG.L,XLON,2025-08-26T00:00:00+0000
219.5,219.5,211.0,217.5,1250570.0,,,217.5,,,1.0,0.0,GBG.L,XLON,2025-08-22T00:00:00+0000
215.0,217.0,210.5,211.5,839761.0,,,211.5,,,1.0,0.0,GBG.L,XLON,2025-08-21T00:00:00+0000
