open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
0.0,0.0,0.0,240.0,5487.0,,,240.0,,,1.0,0.0,GGP.L,XLON,2025-08-13T00:00:00+0000
0.0,0.0,0.0,235.0,6960.0,,,235.0,,,1.0,0.0,GGP.L,XLON,2025-08-12T00:00:00+0000
0.0,0.0,0.0,241.0,6124.0,,,241.0,,,1.0,0.0,GGP.L,XLON,2025-08-11T00:00:00+0000
247.0,250.0,235.0,249.0,1370874.0,,,249.0,,,1.0,0.0,GGP.L,XLON,2025-08-08T00:00:00+0000
0.0,0.0,0.0,240.0,7548.0,,,240.0,,,1.0,0.0,GGP.L,XLON,2025-08-07T00:00:00+0000
0.0,0.0,0.0,255.0,5768.0,,,255.0,,,1.0,0.0,GGP.L,XLON,2025-08-06T00:00:00+0000
0.0,0.0,0.0,255.0,6595.0,,,255.0,,,1.0,0.0,GGP.L,XLON,2025-08-05T00:00:00+0000
0.0,0.0,0.0,261.0,2711.0,,,261.0,,,1.0,0.0,GGP.L,XLON,2025-08-04T00:00:00+0000
242.5,265.0,240.0,262.0,2970647.0,,,262.0,,,1.0,0.0,GGP.L,XLON,2025-08-01T00:00:00+0000
0.0,0.0,0.0,242.0,1828.0,,,242.0,,,1.0,0.0,GGP.L,XLON,2025-07-31T00:00:00+0000
0.0,0.0,0.0,260.0,3750.0,,,260.0,,,1.0,0.0,GGP.L,XLON,2025-07-30T00:00:00+0000
0.0,0.0,0.0,255.0,3718.0,,,255.0,,,1.0,0.0,GGP.L,XLON,2025-07-29T00:00:00+0000
0.0,0.0,0.0,330.0,56464.0,,,330.0,,,1.0,0.0,GGP.L,XLON,2025-07-28T00:00:00+0000
16.35,16.6,15.6,15.6,64844727.0,,,15.6,,,1.0,0.0,GGP.L,XLON,2025-06-19T00:00:00+0000
,,,16.4,368454.0,,,16.4,,,1.0,0.0,GGP.L,XLON,2025-06-18T00:00:00+0000
,,,17.28,3541999.0,,,17.28,,,1.0,0.0,GGP.L,XLON,2025-06-16T00:00:00+0000
14.35,15.0,14.1,14.66,62185713.0,,,14.66,,,1.0,0.0,GGP.L,XLON,2025-06-06T00:00:00+0000
,,,14.5,2793600.0,,,14.5,,,1.0,0.0,GGP.L,XLON,2025-06-05T00:00:00+0000
,,,14.6,4185000.0,,,14.6,,,1.0,0.0,GGP.L,XLON,2025-06-04T00:00:00+0000
13.85,14.5,13.775,14.4,30585147.0,,,14.4,,,1.0,0.0,GGP.L,XLON,2025-06-03T00:00:00+0000
,,,14.0,5718700.0,,,14.0,,,1.0,0.0,GGP.L,XLON,2025-06-02T00:00:00+0000
14.4,15.0,14.176,14.2,47867606.0,,,14.2,,,1.0,0.0,GGP.L,XLON,2025-05-30T00:00:00+0000
14.65,15.25,14.1,14.56,47468490.0,,,14.56,,,1.0,0.0,GGP.L,XLON,2025-05-29T00:00:00+0000
13.9,14.95,13.5,14.7,77020299.0,,,14.7,,,1.0,0.0,GGP.L,XLON,2025-05-28T00:00:00+0000
13.65,14.2,13.3,13.74,45887380.0,,,13.74,,,1.0,0.0,GGP.L,XLON,2025-05-27T00:00:00+0000
13.15,14.0,13.1,13.6,57131804.0,,,13.6,,,1.0,0.0,GGP.L,XLON,2025-05-23T00:00:00+0000
12.9,13.4,12.6,13.2,54030876.0,,,13.2,,,1.0,0.0,GGP.L,XLON,2025-05-22T00:00:00+0000
12.3,12.9,12.1,12.8,64944653.0,,,12.8,,,1.0,0.0,GGP.L,XLON,2025-05-21T00:00:00+0000
12.1,12.5,11.6,12.1,32968444.0,,,12.1,,,1.0,0.0,GGP.L,XLON,2025-05-20T00:00:00+0000
12.2,12.5,11.6,12.06,126586632.0,,,12.06,,,1.0,0.0,GGP.L,XLON,2025-05-19T00:00:00+0000
12.4,12.5,11.7,11.7989,41815891.0,,,11.7989,,,1.0,0.0,GGP.L,XLON,2025-05-16T00:00:00+0000
13.3,13.9,13.26,13.76,69233344.0,,,13.76,,,1.0,0.0,GGP.L,XLON,2025-05-02T00:00:00+0000
13.25,13.4,12.9,13.24,69370742.0,,,13.24,,,1.0,0.0,GGP.L,XLON,2025-05-01T00:00:00+0000
12.6,13.8,12.5,13.3,97784537.0,,,13.3,,,1.0,0.0,GGP.L,XLON,2025-04-30T00:00:00+0000
13.05,13.2,12.5,12.5,50661383.0,,,12.5,,,1.0,0.0,GGP.L,XLON,2025-04-29T00:00:00+0000
12.9,13.1,12.3,13.0,62787281.0,,,13.0,,,1.0,0.0,GGP.L,XLON,2025-04-28T00:00:00+0000
13.05,13.3,12.3,12.9,66468948.0,,,12.9,,,1.0,0.0,GGP.L,XLON,2025-04-25T00:00:00+0000
13.75,14.4,12.8,13.06,124791366.0,,,13.06,,,1.0,0.0,GGP.L,XLON,2025-04-24T00:00:00+0000
14.85,15.0,13.5,13.98,122661556.0,,,13.98,,,1.0,0.0,GGP.L,XLON,2025-04-23T00:00:00+0000
15.0,16.0,14.6,14.6,138486750.0,,,14.6,,,1.0,0.0,GGP.L,XLON,2025-04-22T00:00:00+0000
14.588,15.0,14.0,14.48,74344496.0,,,14.48,,,1.0,0.0,GGP.L,XLON,2025-04-17T00:00:00+0000
13.45,14.7,13.3,14.62,112327632.0,,,14.62,,,1.0,0.0,GGP.L,XLON,2025-04-16T00:00:00+0000
14.2,14.7,13.0,13.36,84847926.0,,,13.36,,,1.0,0.0,GGP.L,XLON,2025-04-15T00:00:00+0000
13.75,14.7,13.5,13.8,124608594.0,,,13.8,,,1.0,0.0,GGP.L,XLON,2025-04-14T00:00:00+0000
12.25,14.4,12.1,13.6,219087872.0,,,13.6,,,1.0,0.0,GGP.L,XLON,2025-04-11T00:00:00+0000
10.3,12.2,10.2,12.0,125454015.0,,,12.0,,,1.0,0.0,GGP.L,XLON,2025-04-10T00:00:00+0000
10.6,10.7,10.1,10.2,88075315.0,,,10.2,,,1.0,0.0,GGP.L,XLON,2025-04-09T00:00:00+0000
10.65,11.5,10.5,10.7,71238046.0,,,10.7,,,1.0,0.0,GGP.L,XLON,2025-04-08T00:00:00+0000
11.3,11.444,10.3,10.54,141460008.0,,,10.54,,,1.0,0.0,GGP.L,XLON,2025-04-07T00:00:00+0000
12.5,12.7,11.3,11.6,84414759.0,,,11.6,,,1.0,0.0,GGP.L,XLON,2025-04-04T00:00:00+0000
12.25,12.677,11.0,12.4,112859881.0,,,12.4,,,1.0,0.0,GGP.L,XLON,2025-04-03T00:00:00+0000
12.9,13.2,12.1,12.3,88173868.0,,,12.3,,,1.0,0.0,GGP.L,XLON,2025-04-02T00:00:00+0000
11.9,13.1,11.8,12.92,57347415.0,,,12.92,,,1.0,0.0,GGP.L,XLON,2025-04-01T00:00:00+0000
13.3,13.5,11.8,11.98,221338791.0,,,11.98,,,1.0,0.0,GGP.L,XLON,2025-03-31T00:00:00+0000
11.55,13.2,11.5,13.2,151295060.0,,,13.2,,,1.0,0.0,GGP.L,XLON,2025-03-28T00:00:00+0000
11.05,11.5,11.0,11.5,53685500.0,,,11.5,,,1.0,0.0,GGP.L,XLON,2025-03-27T00:00:00+0000
11.0,11.2,10.9,11.0,57650168.0,,,11.0,,,1.0,0.0,GGP.L,XLON,2025-03-26T00:00:00+0000
10.8,11.1,10.7,10.86,41948472.0,,,10.86,,,1.0,0.0,GGP.L,XLON,2025-03-25T00:00:00+0000
10.6,11.2,10.5,10.8,65349773.0,,,10.8,,,1.0,0.0,GGP.L,XLON,2025-03-24T00:00:00+0000
11.0,11.2,10.5,10.6,158509384.0,,,10.6,,,1.0,0.0,GGP.L,XLON,2025-03-21T00:00:00+0000
10.65,11.4,10.6,10.96,121775230.0,,,10.96,,,1.0,0.0,GGP.L,XLON,2025-03-20T00:00:00+0000
10.4,10.9,10.3,10.74,72055517.0,,,10.74,,,1.0,0.0,GGP.L,XLON,2025-03-19T00:00:00+0000
9.825,10.7,9.7,10.34,119242756.0,,,10.34,,,1.0,0.0,GGP.L,XLON,2025-03-18T00:00:00+0000
9.55,9.9,9.45,9.56,58419848.0,,,9.56,,,1.0,0.0,GGP.L,XLON,2025-03-17T00:00:00+0000
9.45,9.8,9.4,9.49,75756574.0,,,9.49,,,1.0,0.0,GGP.L,XLON,2025-03-14T00:00:00+0000
8.85,9.5,8.8,9.5,66410825.0,,,9.5,,,1.0,0.0,GGP.L,XLON,2025-03-13T00:00:00+0000
9.025,9.1,8.8,8.84,42884475.0,,,8.84,,,1.0,0.0,GGP.L,XLON,2025-03-12T00:00:00+0000
9.05,9.2,8.9,9.0,87505596.0,,,9.0,,,1.0,0.0,GGP.L,XLON,2025-03-11T00:00:00+0000
9.2,9.3,8.9,9.0,46117503.0,,,9.0,,,1.0,0.0,GGP.L,XLON,2025-03-10T00:00:00+0000
9.05,9.4,8.88,9.25,22855729.0,,,9.25,,,1.0,0.0,GGP.L,XLON,2025-03-07T00:00:00+0000
9.375,9.6,9.0,9.1,51504983.0,,,9.1,,,1.0,0.0,GGP.L,XLON,2025-03-06T00:00:00+0000
8.875,9.5,8.75,9.2,96413722.0,,,9.2,,,1.0,0.0,GGP.L,XLON,2025-03-05T00:00:00+0000
8.65,9.0,8.5,8.85,51453359.0,,,8.85,,,1.0,0.0,GGP.L,XLON,2025-03-04T00:00:00+0000
8.3,8.7,8.2,8.44,57922678.0,,,8.44,,,1.0,0.0,GGP.L,XLON,2025-03-03T00:00:00+0000
8.0,8.4,7.8,8.4,101863443.0,,,8.4,,,1.0,0.0,GGP.L,XLON,2025-02-28T00:00:00+0000
8.025,8.1,7.8,7.95,29862166.0,,,7.95,,,1.0,0.0,GGP.L,XLON,2025-02-27T00:00:00+0000
8.125,8.15,7.9,7.94,36479718.0,,,7.94,,,1.0,0.0,GGP.L,XLON,2025-02-26T00:00:00+0000
8.25,8.5,8.0,8.1,23657187.0,,,8.1,,,1.0,0.0,GGP.L,XLON,2025-02-25T00:00:00+0000
8.75,8.8,8.2,8.28,43728133.0,,,8.28,,,1.0,0.0,GGP.L,XLON,2025-02-24T00:00:00+0000
8.625,8.8,8.3,8.6,39122338.0,,,8.6,,,1.0,0.0,GGP.L,XLON,2025-02-21T00:00:00+0000
8.4,9.1,8.4,8.6,63419584.0,,,8.6,,,1.0,0.0,GGP.L,XLON,2025-02-20T00:00:00+0000
8.3,8.4,8.156,8.2,19673480.0,,,8.2,,,1.0,0.0,GGP.L,XLON,2025-02-19T00:00:00+0000
8.325,8.4,8.104,8.2,24359192.0,,,8.2,,,1.0,0.0,GGP.L,XLON,2025-02-18T00:00:00+0000
8.45,8.5,8.1,8.24,26283211.0,,,8.24,,,1.0,0.0,GGP.L,XLON,2025-02-17T00:00:00+0000
8.35,8.8,8.3,8.43,71748590.0,,,8.43,,,1.0,0.0,GGP.L,XLON,2025-02-14T00:00:00+0000
8.525,8.7,8.2,8.28,38854106.0,,,8.28,,,1.0,0.0,GGP.L,XLON,2025-02-13T00:00:00+0000
8.8,8.9,8.2,8.45,74972163.0,,,8.45,,,1.0,0.0,GGP.L,XLON,2025-02-12T00:00:00+0000
9.65,9.7,8.7,8.76,64733984.0,,,8.76,,,1.0,0.0,GGP.L,XLON,2025-02-11T00:00:00+0000
8.525,9.6,8.4,9.35,114400975.0,,,9.35,,,1.0,0.0,GGP.L,XLON,2025-02-10T00:00:00+0000
8.2,8.6,8.182,8.36,53376836.0,,,8.36,,,1.0,0.0,GGP.L,XLON,2025-02-07T00:00:00+0000
8.175,8.475,7.9,8.2,61360875.0,,,8.2,,,1.0,0.0,GGP.L,XLON,2025-02-06T00:00:00+0000
7.75,8.2,7.625,8.1,90510233.0,,,8.1,,,1.0,0.0,GGP.L,XLON,2025-02-05T00:00:00+0000
8.05,8.1,7.65,7.65,75080304.0,,,7.65,,,1.0,0.0,GGP.L,XLON,2025-02-04T00:00:00+0000
7.6,8.2,7.401,8.1,138277561.0,,,8.1,,,1.0,0.0,GGP.L,XLON,2025-02-03T00:00:00+0000
7.45,7.7,7.4,7.6,57555709.0,,,7.6,,,1.0,0.0,GGP.L,XLON,2025-01-31T00:00:00+0000
7.375,7.6,7.35,7.475,57478363.0,,,7.475,,,1.0,0.0,GGP.L,XLON,2025-01-30T00:00:00+0000
7.3,7.4,7.155,7.35,21823442.0,,,7.35,,,1.0,0.0,GGP.L,XLON,2025-01-29T00:00:00+0000
7.325,7.4,7.1,7.25,28383733.0,,,7.25,,,1.0,0.0,GGP.L,XLON,2025-01-28T00:00:00+0000
7.075,7.4,7.05,7.2,35879506.0,,,7.2,,,1.0,0.0,GGP.L,XLON,2025-01-27T00:00:00+0000
7.15,7.5,7.0,7.14,43020352.0,,,7.14,,,1.0,0.0,GGP.L,XLON,2025-01-24T00:00:00+0000
7.45,7.7,7.1,7.37,61164404.0,,,7.37,,,1.0,0.0,GGP.L,XLON,2025-01-23T00:00:00+0000
6.125,7.4,6.1,7.4,107507556.0,,,7.4,,,1.0,0.0,GGP.L,XLON,2025-01-22T00:00:00+0000
6.025,6.2,5.9,6.05,94064061.0,,,6.05,,,1.0,0.0,GGP.L,XLON,2025-01-21T00:00:00+0000
6.3,6.34,6.0,6.0,34326728.0,,,6.0,,,1.0,0.0,GGP.L,XLON,2025-01-20T00:00:00+0000
6.35,6.4,6.25,6.26,32816581.0,,,6.26,,,1.0,0.0,GGP.L,XLON,2025-01-17T00:00:00+0000
6.325,6.35,6.25,6.34,44971650.0,,,6.34,,,1.0,0.0,GGP.L,XLON,2025-01-16T00:00:00+0000
6.375,6.4,6.25,6.35,26408213.0,,,6.35,,,1.0,0.0,GGP.L,XLON,2025-01-15T00:00:00+0000
6.325,6.4,6.3,6.35,63745461.0,,,6.35,,,1.0,0.0,GGP.L,XLON,2025-01-14T00:00:00+0000
6.35,6.4,6.3,6.33,11195979.0,,,6.33,,,1.0,0.0,GGP.L,XLON,2025-01-13T00:00:00+0000
6.325,6.35,6.3,6.35,34249233.0,,,6.35,,,1.0,0.0,GGP.L,XLON,2025-01-10T00:00:00+0000
6.325,6.4,6.25,6.325,27612501.0,,,6.325,,,1.0,0.0,GGP.L,XLON,2025-01-09T00:00:00+0000
6.35,6.4,6.2,6.4,31802583.0,,,6.4,,,1.0,0.0,GGP.L,XLON,2025-01-08T00:00:00+0000
6.45,6.6,6.3,6.31,29644700.0,,,6.31,,,1.0,0.0,GGP.L,XLON,2025-01-07T00:00:00+0000
6.4,6.7,6.3,6.42,20600382.0,,,6.42,,,1.0,0.0,GGP.L,XLON,2025-01-06T00:00:00+0000
6.2,6.7,6.1,6.4,24830789.0,,,6.4,,,1.0,0.0,GGP.L,XLON,2025-01-03T00:00:00+0000
6.3,6.4,6.1,6.22,18522732.0,,,6.22,,,1.0,0.0,GGP.L,XLON,2025-01-02T00:00:00+0000
